season,location,matchday_nr,home_team_id,home_team_name,home_team,away_team_id,away_team_name,away_team,goals_home,goals_away,draw,win_home,win_away,goals_total
2020,Bremen,12,134,Werder Bremen,Bremen,7,Borussia Dortmund,BVB,1,2,0,0,1,3
2020,Gelsenkirchen,12,9,FC Schalke 04,Schalke,112,SC Freiburg,Freiburg,0,2,0,0,1,2
2020,Bielefeld,12,83,Arminia Bielefeld,Bielefeld,95,FC Augsburg,Augsburg,0,1,0,0,1,1
2020,München,12,40,FC Bayern München,Bayern,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2020,Sinsheim,12,175,TSG 1899 Hoffenheim,Hoffenheim,1635,RB Leipzig,Leipzig,0,1,0,0,1,1
2020,Köln,12,65,1. FC Köln,Köln,6,Bayer Leverkusen,Leverkusen,0,4,0,0,1,4
2020,Berlin,13,80,1. FC Union Berlin,Union Berlin,7,Borussia Dortmund,BVB,2,1,0,1,0,3
2020,Augsburg,13,95,FC Augsburg,Augsburg,91,Eintracht Frankfurt,Frankfurt,0,2,0,0,1,2
2020,Gladbach,13,87,Borussia Mönchengladbach,Gladbach,175,TSG 1899 Hoffenheim,Hoffenheim,1,2,0,0,1,3
2020,Mainz,13,81,1. FSV Mainz 05,Mainz,134,Werder Bremen,Bremen,0,1,0,0,1,1
2020,Leipzig,13,1635,RB Leipzig,Leipzig,65,1. FC Köln,Köln,0,0,1,0,0,0
2020,Gelsenkirchen,13,9,FC Schalke 04,Schalke,83,Arminia Bielefeld,Bielefeld,0,1,0,0,1,1
2020,Leverkusen,13,6,Bayer Leverkusen,Leverkusen,40,FC Bayern München,Bayern,1,2,0,0,1,3
2020,Freiburg,13,112,SC Freiburg,Freiburg,54,Hertha BSC,Hertha,4,1,0,1,0,5
2020,Wolfsburg,13,131,VfL Wolfsburg,Wolfsburg,16,VfB Stuttgart,Stuttgart,1,0,0,1,0,1
2020,Bielefeld,14,83,Arminia Bielefeld,Bielefeld,87,Borussia Mönchengladbach,Gladbach,0,1,0,0,1,1
2020,Frankfurt,14,91,Eintracht Frankfurt,Frankfurt,6,Bayer Leverkusen,Leverkusen,2,1,0,1,0,3
2020,Sinsheim,14,175,TSG 1899 Hoffenheim,Hoffenheim,112,SC Freiburg,Freiburg,1,3,0,0,1,4
2020,Köln,14,65,1. FC Köln,Köln,95,FC Augsburg,Augsburg,0,1,0,0,1,1
2020,Bremen,14,134,Werder Bremen,Bremen,80,1. FC Union Berlin,Union Berlin,0,2,0,0,1,2
2020,Berlin,14,54,Hertha BSC,Hertha,9,FC Schalke 04,Schalke,3,0,0,1,0,3
2020,Stuttgart,14,16,VfB Stuttgart,Stuttgart,1635,RB Leipzig,Leipzig,0,1,0,0,1,1
2020,Dortmund,14,7,Borussia Dortmund,BVB,131,VfL Wolfsburg,Wolfsburg,2,0,0,1,0,2
2020,München,14,40,FC Bayern München,Bayern,81,1. FSV Mainz 05,Mainz,5,2,0,1,0,7
2020,Gladbach,15,87,Borussia Mönchengladbach,Gladbach,40,FC Bayern München,Bayern,3,2,0,1,0,5
2020,Leverkusen,15,6,Bayer Leverkusen,Leverkusen,134,Werder Bremen,Bremen,1,1,1,0,0,2
2020,Freiburg,15,112,SC Freiburg,Freiburg,65,1. FC Köln,Köln,5,0,0,1,0,5
2020,Mainz,15,81,1. FSV Mainz 05,Mainz,91,Eintracht Frankfurt,Frankfurt,0,2,0,0,1,2
2020,Gelsenkirchen,15,9,FC Schalke 04,Schalke,175,TSG 1899 Hoffenheim,Hoffenheim,4,0,0,1,0,4
2020,Berlin,15,80,1. FC Union Berlin,Union Berlin,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2020,Leipzig,15,1635,RB Leipzig,Leipzig,7,Borussia Dortmund,BVB,1,3,0,0,1,4
2020,Augsburg,15,95,FC Augsburg,Augsburg,16,VfB Stuttgart,Stuttgart,1,4,0,0,1,5
2020,Bielefeld,15,83,Arminia Bielefeld,Bielefeld,54,Hertha BSC,Hertha,1,0,0,1,0,1
2020,Berlin,16,80,1. FC Union Berlin,Union Berlin,6,Bayer Leverkusen,Leverkusen,1,0,0,1,0,1
2020,Dortmund,16,7,Borussia Dortmund,BVB,81,1. FSV Mainz 05,Mainz,1,1,1,0,0,2
2020,Sinsheim,16,175,TSG 1899 Hoffenheim,Hoffenheim,83,Arminia Bielefeld,Bielefeld,0,0,1,0,0,0
2020,Köln,16,65,1. FC Köln,Köln,54,Hertha BSC,Hertha,0,0,1,0,0,0
2020,Bremen,16,134,Werder Bremen,Bremen,95,FC Augsburg,Augsburg,2,0,0,1,0,2
2020,Wolfsburg,16,131,VfL Wolfsburg,Wolfsburg,1635,RB Leipzig,Leipzig,2,2,1,0,0,4
2020,Stuttgart,16,16,VfB Stuttgart,Stuttgart,87,Borussia Mönchengladbach,Gladbach,2,2,1,0,0,4
2020,München,16,40,FC Bayern München,Bayern,112,SC Freiburg,Freiburg,2,1,0,1,0,3
2020,Frankfurt,16,91,Eintracht Frankfurt,Frankfurt,9,FC Schalke 04,Schalke,3,1,0,1,0,4
2020,Gladbach,17,87,Borussia Mönchengladbach,Gladbach,134,Werder Bremen,Bremen,1,0,0,1,0,1
2020,Leverkusen,17,6,Bayer Leverkusen,Leverkusen,7,Borussia Dortmund,BVB,2,1,0,1,0,3
2020,Berlin,17,54,Hertha BSC,Hertha,175,TSG 1899 Hoffenheim,Hoffenheim,0,3,0,0,1,3
2020,Mainz,17,81,1. FSV Mainz 05,Mainz,131,VfL Wolfsburg,Wolfsburg,0,2,0,0,1,2
2020,Gelsenkirchen,17,9,FC Schalke 04,Schalke,65,1. FC Köln,Köln,1,2,0,0,1,3
2020,Bielefeld,17,83,Arminia Bielefeld,Bielefeld,16,VfB Stuttgart,Stuttgart,3,0,0,1,0,3
2020,Augsburg,17,95,FC Augsburg,Augsburg,40,FC Bayern München,Bayern,0,1,0,0,1,1
2020,Freiburg,17,112,SC Freiburg,Freiburg,91,Eintracht Frankfurt,Frankfurt,2,2,1,0,0,4
2020,Leipzig,17,1635,RB Leipzig,Leipzig,80,1. FC Union Berlin,Union Berlin,1,0,0,1,0,1
2020,Gladbach,18,87,Borussia Mönchengladbach,Gladbach,7,Borussia Dortmund,BVB,4,2,0,1,0,6
2020,Bielefeld,18,83,Arminia Bielefeld,Bielefeld,91,Eintracht Frankfurt,Frankfurt,1,5,0,0,1,6
2020,Augsburg,18,95,FC Augsburg,Augsburg,80,1. FC Union Berlin,Union Berlin,2,1,0,1,0,3
2020,Leverkusen,18,6,Bayer Leverkusen,Leverkusen,131,VfL Wolfsburg,Wolfsburg,0,1,0,0,1,1
2020,Freiburg,18,112,SC Freiburg,Freiburg,16,VfB Stuttgart,Stuttgart,2,1,0,1,0,3
2020,Mainz,18,81,1. FSV Mainz 05,Mainz,1635,RB Leipzig,Leipzig,3,2,0,1,0,5
2020,Berlin,18,54,Hertha BSC,Hertha,134,Werder Bremen,Bremen,1,4,0,0,1,5
2020,Gelsenkirchen,18,9,FC Schalke 04,Schalke,40,FC Bayern München,Bayern,0,4,0,0,1,4
2020,Sinsheim,18,175,TSG 1899 Hoffenheim,Hoffenheim,65,1. FC Köln,Köln,3,0,0,1,0,3
2020,Stuttgart,19,16,VfB Stuttgart,Stuttgart,81,1. FSV Mainz 05,Mainz,2,0,0,1,0,2
2020,München,19,40,FC Bayern München,Bayern,175,TSG 1899 Hoffenheim,Hoffenheim,4,1,0,1,0,5
2020,Dortmund,19,7,Borussia Dortmund,BVB,95,FC Augsburg,Augsburg,3,1,0,1,0,4
2020,Frankfurt,19,91,Eintracht Frankfurt,Frankfurt,54,Hertha BSC,Hertha,3,1,0,1,0,4
2020,Berlin,19,80,1. FC Union Berlin,Union Berlin,87,Borussia Mönchengladbach,Gladbach,1,1,1,0,0,2
2020,Bremen,19,134,Werder Bremen,Bremen,9,FC Schalke 04,Schalke,1,1,1,0,0,2
2020,Leipzig,19,1635,RB Leipzig,Leipzig,6,Bayer Leverkusen,Leverkusen,1,0,0,1,0,1
2020,Köln,19,65,1. FC Köln,Köln,83,Arminia Bielefeld,Bielefeld,3,1,0,1,0,4
2020,Wolfsburg,19,131,VfL Wolfsburg,Wolfsburg,112,SC Freiburg,Freiburg,3,0,0,1,0,3
2020,Berlin,20,54,Hertha BSC,Hertha,40,FC Bayern München,Bayern,0,1,0,0,1,1
2020,Augsburg,20,95,FC Augsburg,Augsburg,131,VfL Wolfsburg,Wolfsburg,0,2,0,0,1,2
2020,Leverkusen,20,6,Bayer Leverkusen,Leverkusen,16,VfB Stuttgart,Stuttgart,5,2,0,1,0,7
2020,Freiburg,20,112,SC Freiburg,Freiburg,7,Borussia Dortmund,BVB,2,1,0,1,0,3
2020,Mainz,20,81,1. FSV Mainz 05,Mainz,80,1. FC Union Berlin,Union Berlin,1,0,0,1,0,1
2020,Gelsenkirchen,20,9,FC Schalke 04,Schalke,1635,RB Leipzig,Leipzig,0,3,0,0,1,3
2020,Gladbach,20,87,Borussia Mönchengladbach,Gladbach,65,1. FC Köln,Köln,1,2,0,0,1,3
2020,Sinsheim,20,175,TSG 1899 Hoffenheim,Hoffenheim,91,Eintracht Frankfurt,Frankfurt,1,3,0,0,1,4
2020,Leipzig,21,1635,RB Leipzig,Leipzig,95,FC Augsburg,Augsburg,2,1,0,1,0,3
2020,Leverkusen,21,6,Bayer Leverkusen,Leverkusen,81,1. FSV Mainz 05,Mainz,2,2,1,0,0,4
2020,Dortmund,21,7,Borussia Dortmund,BVB,175,TSG 1899 Hoffenheim,Hoffenheim,2,2,1,0,0,4
2020,Stuttgart,21,16,VfB Stuttgart,Stuttgart,54,Hertha BSC,Hertha,1,1,1,0,0,2
2020,Bremen,21,134,Werder Bremen,Bremen,112,SC Freiburg,Freiburg,0,0,1,0,0,0
2020,Berlin,21,80,1. FC Union Berlin,Union Berlin,9,FC Schalke 04,Schalke,0,0,1,0,0,0
2020,Frankfurt,21,91,Eintracht Frankfurt,Frankfurt,65,1. FC Köln,Köln,2,0,0,1,0,2
2020,Wolfsburg,21,131,VfL Wolfsburg,Wolfsburg,87,Borussia Mönchengladbach,Gladbach,0,0,1,0,0,0
2020,München,21,40,FC Bayern München,Bayern,83,Arminia Bielefeld,Bielefeld,3,3,1,0,0,6
2020,Bielefeld,22,83,Arminia Bielefeld,Bielefeld,131,VfL Wolfsburg,Wolfsburg,0,3,0,0,1,3
2020,Gladbach,22,87,Borussia Mönchengladbach,Gladbach,81,1. FSV Mainz 05,Mainz,1,2,0,0,1,3
2020,Frankfurt,22,91,Eintracht Frankfurt,Frankfurt,40,FC Bayern München,Bayern,2,1,0,1,0,3
2020,Freiburg,22,112,SC Freiburg,Freiburg,80,1. FC Union Berlin,Union Berlin,0,1,0,0,1,1
2020,Köln,22,65,1. FC Köln,Köln,16,VfB Stuttgart,Stuttgart,0,1,0,0,1,1
2020,Gelsenkirchen,22,9,FC Schalke 04,Schalke,7,Borussia Dortmund,BVB,0,4,0,0,1,4
2020,Augsburg,22,95,FC Augsburg,Augsburg,6,Bayer Leverkusen,Leverkusen,1,1,1,0,0,2
2020,Berlin,22,54,Hertha BSC,Hertha,1635,RB Leipzig,Leipzig,0,3,0,0,1,3
2020,Sinsheim,22,175,TSG 1899 Hoffenheim,Hoffenheim,134,Werder Bremen,Bremen,4,0,0,1,0,4
2020,Bremen,23,134,Werder Bremen,Bremen,91,Eintracht Frankfurt,Frankfurt,2,1,0,1,0,3
2020,München,23,40,FC Bayern München,Bayern,65,1. FC Köln,Köln,5,1,0,1,0,6
2020,Dortmund,23,7,Borussia Dortmund,BVB,83,Arminia Bielefeld,Bielefeld,3,0,0,1,0,3
2020,Stuttgart,23,16,VfB Stuttgart,Stuttgart,9,FC Schalke 04,Schalke,5,1,0,1,0,6
2020,Wolfsburg,23,131,VfL Wolfsburg,Wolfsburg,54,Hertha BSC,Hertha,2,0,0,1,0,2
2020,Leipzig,23,1635,RB Leipzig,Leipzig,87,Borussia Mönchengladbach,Gladbach,3,2,0,1,0,5
2020,Berlin,23,80,1. FC Union Berlin,Union Berlin,175,TSG 1899 Hoffenheim,Hoffenheim,1,1,1,0,0,2
2020,Mainz,23,81,1. FSV Mainz 05,Mainz,95,FC Augsburg,Augsburg,0,1,0,0,1,1
2020,Leverkusen,23,6,Bayer Leverkusen,Leverkusen,112,SC Freiburg,Freiburg,1,2,0,0,1,3
2020,Gelsenkirchen,24,9,FC Schalke 04,Schalke,81,1. FSV Mainz 05,Mainz,0,0,1,0,0,0
2020,Gladbach,24,87,Borussia Mönchengladbach,Gladbach,6,Bayer Leverkusen,Leverkusen,0,1,0,0,1,1
2020,Frankfurt,24,91,Eintracht Frankfurt,Frankfurt,16,VfB Stuttgart,Stuttgart,1,1,1,0,0,2
2020,Freiburg,24,112,SC Freiburg,Freiburg,1635,RB Leipzig,Leipzig,0,3,0,0,1,3
2020,Berlin,24,54,Hertha BSC,Hertha,95,FC Augsburg,Augsburg,2,1,0,1,0,3
2020,Sinsheim,24,175,TSG 1899 Hoffenheim,Hoffenheim,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2020,München,24,40,FC Bayern München,Bayern,7,Borussia Dortmund,BVB,4,2,0,1,0,6
2020,Köln,24,65,1. FC Köln,Köln,134,Werder Bremen,Bremen,1,1,1,0,0,2
2020,Bielefeld,24,83,Arminia Bielefeld,Bielefeld,80,1. FC Union Berlin,Union Berlin,0,0,1,0,0,0
2020,Bielefeld,20,83,Arminia Bielefeld,Bielefeld,134,Werder Bremen,Bremen,0,2,0,0,1,2
2020,Augsburg,25,95,FC Augsburg,Augsburg,87,Borussia Mönchengladbach,Gladbach,3,1,0,1,0,4
2020,Mainz,25,81,1. FSV Mainz 05,Mainz,112,SC Freiburg,Freiburg,1,0,0,1,0,1
2020,Berlin,25,80,1. FC Union Berlin,Union Berlin,65,1. FC Köln,Köln,2,1,0,1,0,3
2020,Bremen,25,134,Werder Bremen,Bremen,40,FC Bayern München,Bayern,1,3,0,0,1,4
2020,Wolfsburg,25,131,VfL Wolfsburg,Wolfsburg,9,FC Schalke 04,Schalke,5,0,0,1,0,5
2020,Dortmund,25,7,Borussia Dortmund,BVB,54,Hertha BSC,Hertha,2,0,0,1,0,2
2020,Leverkusen,25,6,Bayer Leverkusen,Leverkusen,83,Arminia Bielefeld,Bielefeld,1,2,0,0,1,3
2020,Leipzig,25,1635,RB Leipzig,Leipzig,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2020,Stuttgart,25,16,VfB Stuttgart,Stuttgart,175,TSG 1899 Hoffenheim,Hoffenheim,2,0,0,1,0,2
2020,Bielefeld,26,83,Arminia Bielefeld,Bielefeld,1635,RB Leipzig,Leipzig,0,1,0,0,1,1
2020,München,26,40,FC Bayern München,Bayern,16,VfB Stuttgart,Stuttgart,4,0,0,1,0,4
2020,Frankfurt,26,91,Eintracht Frankfurt,Frankfurt,80,1. FC Union Berlin,Union Berlin,5,2,0,1,0,7
2020,Köln,26,65,1. FC Köln,Köln,7,Borussia Dortmund,BVB,2,2,1,0,0,4
2020,Bremen,26,134,Werder Bremen,Bremen,131,VfL Wolfsburg,Wolfsburg,1,2,0,0,1,3
2020,Gelsenkirchen,26,9,FC Schalke 04,Schalke,87,Borussia Mönchengladbach,Gladbach,0,3,0,0,1,3
2020,Sinsheim,26,175,TSG 1899 Hoffenheim,Hoffenheim,81,1. FSV Mainz 05,Mainz,1,2,0,0,1,3
2020,Berlin,26,54,Hertha BSC,Hertha,6,Bayer Leverkusen,Leverkusen,3,0,0,1,0,3
2020,Freiburg,26,112,SC Freiburg,Freiburg,95,FC Augsburg,Augsburg,2,0,0,1,0,2
2020,Augsburg,27,95,FC Augsburg,Augsburg,175,TSG 1899 Hoffenheim,Hoffenheim,2,1,0,1,0,3
2020,Leverkusen,27,6,Bayer Leverkusen,Leverkusen,9,FC Schalke 04,Schalke,2,1,0,1,0,3
2020,Dortmund,27,7,Borussia Dortmund,BVB,91,Eintracht Frankfurt,Frankfurt,1,2,0,0,1,3
2020,Mainz,27,81,1. FSV Mainz 05,Mainz,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2020,Wolfsburg,27,131,VfL Wolfsburg,Wolfsburg,65,1. FC Köln,Köln,1,0,0,1,0,1
2020,Leipzig,27,1635,RB Leipzig,Leipzig,40,FC Bayern München,Bayern,0,1,0,0,1,1
2020,Gladbach,27,87,Borussia Mönchengladbach,Gladbach,112,SC Freiburg,Freiburg,2,1,0,1,0,3
2020,Stuttgart,27,16,VfB Stuttgart,Stuttgart,134,Werder Bremen,Bremen,1,0,0,1,0,1
2020,Berlin,27,80,1. FC Union Berlin,Union Berlin,54,Hertha BSC,Hertha,1,1,1,0,0,2
2020,Bielefeld,28,83,Arminia Bielefeld,Bielefeld,112,SC Freiburg,Freiburg,1,0,0,1,0,1
2020,München,28,40,FC Bayern München,Bayern,80,1. FC Union Berlin,Union Berlin,1,1,1,0,0,2
2020,Frankfurt,28,91,Eintracht Frankfurt,Frankfurt,131,VfL Wolfsburg,Wolfsburg,4,3,0,1,0,7
2020,Berlin,28,54,Hertha BSC,Hertha,87,Borussia Mönchengladbach,Gladbach,2,2,1,0,0,4
2020,Bremen,28,134,Werder Bremen,Bremen,1635,RB Leipzig,Leipzig,1,4,0,0,1,5
2020,Stuttgart,28,16,VfB Stuttgart,Stuttgart,7,Borussia Dortmund,BVB,2,3,0,0,1,5
2020,Gelsenkirchen,28,9,FC Schalke 04,Schalke,95,FC Augsburg,Augsburg,1,0,0,1,0,1
2020,Köln,28,65,1. FC Köln,Köln,81,1. FSV Mainz 05,Mainz,2,3,0,0,1,5
2020,Sinsheim,28,175,TSG 1899 Hoffenheim,Hoffenheim,6,Bayer Leverkusen,Leverkusen,0,0,1,0,0,0
2020,Leipzig,29,1635,RB Leipzig,Leipzig,175,TSG 1899 Hoffenheim,Hoffenheim,0,0,1,0,0,0
2020,Augsburg,29,95,FC Augsburg,Augsburg,83,Arminia Bielefeld,Bielefeld,0,0,1,0,0,0
2020,Gladbach,29,87,Borussia Mönchengladbach,Gladbach,91,Eintracht Frankfurt,Frankfurt,4,0,0,1,0,4
2020,Freiburg,29,112,SC Freiburg,Freiburg,9,FC Schalke 04,Schalke,4,0,0,1,0,4
2020,Berlin,29,80,1. FC Union Berlin,Union Berlin,16,VfB Stuttgart,Stuttgart,2,1,0,1,0,3
2020,Wolfsburg,29,131,VfL Wolfsburg,Wolfsburg,40,FC Bayern München,Bayern,2,3,0,0,1,5
2020,Leverkusen,29,6,Bayer Leverkusen,Leverkusen,65,1. FC Köln,Köln,3,0,0,1,0,3
2020,Dortmund,29,7,Borussia Dortmund,BVB,134,Werder Bremen,Bremen,4,1,0,1,0,5
2020,Köln,30,65,1. FC Köln,Köln,1635,RB Leipzig,Leipzig,2,1,0,1,0,3
2020,Bielefeld,30,83,Arminia Bielefeld,Bielefeld,9,FC Schalke 04,Schalke,1,0,0,1,0,1
2020,München,30,40,FC Bayern München,Bayern,6,Bayer Leverkusen,Leverkusen,2,0,0,1,0,2
2020,Frankfurt,30,91,Eintracht Frankfurt,Frankfurt,95,FC Augsburg,Augsburg,2,0,0,1,0,2
2020,Dortmund,30,7,Borussia Dortmund,BVB,80,1. FC Union Berlin,Union Berlin,2,0,0,1,0,2
2020,Sinsheim,30,175,TSG 1899 Hoffenheim,Hoffenheim,87,Borussia Mönchengladbach,Gladbach,3,2,0,1,0,5
2020,Stuttgart,30,16,VfB Stuttgart,Stuttgart,131,VfL Wolfsburg,Wolfsburg,1,3,0,0,1,4
2020,Bremen,30,134,Werder Bremen,Bremen,81,1. FSV Mainz 05,Mainz,0,1,0,0,1,1
2020,Augsburg,31,95,FC Augsburg,Augsburg,65,1. FC Köln,Köln,2,3,0,0,1,5
2020,Freiburg,31,112,SC Freiburg,Freiburg,175,TSG 1899 Hoffenheim,Hoffenheim,1,1,1,0,0,2
2020,Mainz,31,81,1. FSV Mainz 05,Mainz,40,FC Bayern München,Bayern,2,1,0,1,0,3
2020,Berlin,31,80,1. FC Union Berlin,Union Berlin,134,Werder Bremen,Bremen,3,1,0,1,0,4
2020,Wolfsburg,31,131,VfL Wolfsburg,Wolfsburg,7,Borussia Dortmund,BVB,0,2,0,0,1,2
2020,Leverkusen,31,6,Bayer Leverkusen,Leverkusen,91,Eintracht Frankfurt,Frankfurt,3,1,0,1,0,4
2020,Leipzig,31,1635,RB Leipzig,Leipzig,16,VfB Stuttgart,Stuttgart,2,0,0,1,0,2
2020,Gladbach,31,87,Borussia Mönchengladbach,Gladbach,83,Arminia Bielefeld,Bielefeld,5,0,0,1,0,5
2020,Mainz,29,81,1. FSV Mainz 05,Mainz,54,Hertha BSC,Hertha,1,1,1,0,0,2
2020,Berlin,30,54,Hertha BSC,Hertha,112,SC Freiburg,Freiburg,3,0,0,1,0,3
2020,Stuttgart,32,16,VfB Stuttgart,Stuttgart,95,FC Augsburg,Augsburg,2,1,0,1,0,3
2020,Dortmund,32,7,Borussia Dortmund,BVB,1635,RB Leipzig,Leipzig,3,2,0,1,0,5
2020,Sinsheim,32,175,TSG 1899 Hoffenheim,Hoffenheim,9,FC Schalke 04,Schalke,4,2,0,1,0,6
2020,Bremen,32,134,Werder Bremen,Bremen,6,Bayer Leverkusen,Leverkusen,0,0,1,0,0,0
2020,Wolfsburg,32,131,VfL Wolfsburg,Wolfsburg,80,1. FC Union Berlin,Union Berlin,3,0,0,1,0,3
2020,München,32,40,FC Bayern München,Bayern,87,Borussia Mönchengladbach,Gladbach,6,0,0,1,0,6
2020,Köln,32,65,1. FC Köln,Köln,112,SC Freiburg,Freiburg,1,4,0,0,1,5
2020,Frankfurt,32,91,Eintracht Frankfurt,Frankfurt,81,1. FSV Mainz 05,Mainz,1,1,1,0,0,2
2020,Berlin,32,54,Hertha BSC,Hertha,83,Arminia Bielefeld,Bielefeld,0,0,1,0,0,0
2020,Gelsenkirchen,31,9,FC Schalke 04,Schalke,54,Hertha BSC,Hertha,1,2,0,0,1,3
2020,Bielefeld,33,83,Arminia Bielefeld,Bielefeld,175,TSG 1899 Hoffenheim,Hoffenheim,1,1,1,0,0,2
2020,Augsburg,33,95,FC Augsburg,Augsburg,134,Werder Bremen,Bremen,2,0,0,1,0,2
2020,Leverkusen,33,6,Bayer Leverkusen,Leverkusen,80,1. FC Union Berlin,Union Berlin,1,1,1,0,0,2
2020,Gladbach,33,87,Borussia Mönchengladbach,Gladbach,16,VfB Stuttgart,Stuttgart,1,2,0,0,1,3
2020,Freiburg,33,112,SC Freiburg,Freiburg,40,FC Bayern München,Bayern,2,2,1,0,0,4
2020,Berlin,33,54,Hertha BSC,Hertha,65,1. FC Köln,Köln,0,0,1,0,0,0
2020,Gelsenkirchen,33,9,FC Schalke 04,Schalke,91,Eintracht Frankfurt,Frankfurt,4,3,0,1,0,7
2020,Mainz,33,81,1. FSV Mainz 05,Mainz,7,Borussia Dortmund,BVB,1,3,0,0,1,4
2020,Leipzig,33,1635,RB Leipzig,Leipzig,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2020,München,34,40,FC Bayern München,Bayern,95,FC Augsburg,Augsburg,5,2,0,1,0,7
2020,Dortmund,34,7,Borussia Dortmund,BVB,6,Bayer Leverkusen,Leverkusen,3,1,0,1,0,4
2020,Frankfurt,34,91,Eintracht Frankfurt,Frankfurt,112,SC Freiburg,Freiburg,3,1,0,1,0,4
2020,Sinsheim,34,175,TSG 1899 Hoffenheim,Hoffenheim,54,Hertha BSC,Hertha,2,1,0,1,0,3
2020,Köln,34,65,1. FC Köln,Köln,9,FC Schalke 04,Schalke,1,0,0,1,0,1
2020,Stuttgart,34,16,VfB Stuttgart,Stuttgart,83,Arminia Bielefeld,Bielefeld,0,2,0,0,1,2
2020,Berlin,34,80,1. FC Union Berlin,Union Berlin,1635,RB Leipzig,Leipzig,2,1,0,1,0,3
2020,Bremen,34,134,Werder Bremen,Bremen,87,Borussia Mönchengladbach,Gladbach,2,4,0,0,1,6
2020,Wolfsburg,34,131,VfL Wolfsburg,Wolfsburg,81,1. FSV Mainz 05,Mainz,2,3,0,0,1,5
2021,Gladbach,1,87,Borussia Mönchengladbach,Gladbach,40,FC Bayern München,Bayern,1,1,1,0,0,2
2021,Bielefeld,1,83,Arminia Bielefeld,Bielefeld,112,SC Freiburg,Freiburg,0,0,1,0,0,0
2021,Augsburg,1,95,FC Augsburg,Augsburg,175,TSG 1899 Hoffenheim,Hoffenheim,0,4,0,0,1,4
2021,Stuttgart,1,16,VfB Stuttgart,Stuttgart,115,SpVgg Greuther Fürth,Fürth,5,1,0,1,0,6
2021,Berlin,1,80,1. FC Union Berlin,Union Berlin,6,Bayer Leverkusen,Leverkusen,1,1,1,0,0,2
2021,Wolfsburg,1,131,VfL Wolfsburg,Wolfsburg,129,VfL Bochum,Bochum,1,0,0,1,0,1
2021,Dortmund,1,7,Borussia Dortmund,BVB,91,Eintracht Frankfurt,Frankfurt,5,2,0,1,0,7
2021,Mainz,1,81,1. FSV Mainz 05,Mainz,1635,RB Leipzig,Leipzig,1,0,0,1,0,1
2021,Köln,1,65,1. FC Köln,Köln,54,Hertha BSC,Hertha,3,1,0,1,0,4
2021,Leipzig,2,1635,RB Leipzig,Leipzig,16,VfB Stuttgart,Stuttgart,4,0,0,1,0,4
2021,Bochum,2,129,VfL Bochum,Bochum,81,1. FSV Mainz 05,Mainz,2,0,0,1,0,2
2021,Frankfurt,2,91,Eintracht Frankfurt,Frankfurt,95,FC Augsburg,Augsburg,0,0,1,0,0,0
2021,Freiburg,2,112,SC Freiburg,Freiburg,7,Borussia Dortmund,BVB,2,1,0,1,0,3
2021,Fürth,2,115,SpVgg Greuther Fürth,Fürth,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2021,Berlin,2,54,Hertha BSC,Hertha,131,VfL Wolfsburg,Wolfsburg,1,2,0,0,1,3
2021,Leverkusen,2,6,Bayer Leverkusen,Leverkusen,87,Borussia Mönchengladbach,Gladbach,4,0,0,1,0,4
2021,Sinsheim,2,175,TSG 1899 Hoffenheim,Hoffenheim,80,1. FC Union Berlin,Union Berlin,2,2,1,0,0,4
2021,München,2,40,FC Bayern München,Bayern,65,1. FC Köln,Köln,3,2,0,1,0,5
2021,Dortmund,3,7,Borussia Dortmund,BVB,175,TSG 1899 Hoffenheim,Hoffenheim,3,2,0,1,0,5
2021,Bielefeld,3,83,Arminia Bielefeld,Bielefeld,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2021,Augsburg,3,95,FC Augsburg,Augsburg,6,Bayer Leverkusen,Leverkusen,1,4,0,0,1,5
2021,Köln,3,65,1. FC Köln,Köln,129,VfL Bochum,Bochum,2,1,0,1,0,3
2021,Mainz,3,81,1. FSV Mainz 05,Mainz,115,SpVgg Greuther Fürth,Fürth,3,0,0,1,0,3
2021,Stuttgart,3,16,VfB Stuttgart,Stuttgart,112,SC Freiburg,Freiburg,2,3,0,0,1,5
2021,München,3,40,FC Bayern München,Bayern,54,Hertha BSC,Hertha,5,0,0,1,0,5
2021,Berlin,3,80,1. FC Union Berlin,Union Berlin,87,Borussia Mönchengladbach,Gladbach,2,1,0,1,0,3
2021,Wolfsburg,3,131,VfL Wolfsburg,Wolfsburg,1635,RB Leipzig,Leipzig,1,0,0,1,0,1
2021,Leverkusen,4,6,Bayer Leverkusen,Leverkusen,7,Borussia Dortmund,BVB,3,4,0,0,1,7
2021,Freiburg,4,112,SC Freiburg,Freiburg,65,1. FC Köln,Köln,1,1,1,0,0,2
2021,Fürth,4,115,SpVgg Greuther Fürth,Fürth,131,VfL Wolfsburg,Wolfsburg,0,2,0,0,1,2
